#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,0,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,10.4.194.126,ip,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,1,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,3,severity,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:40:10.569696339Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:40:45.633430634Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:41:35.648179292Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:42:10.638266878Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:42:44.700139568Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:43:35.77395091Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:44:10.794389381Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:44:45.157635809Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:45:36.372212938Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:46:10.560583854Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:46:55.56603368Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:47:35.940047573Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:48:10.928519898Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:48:44.990306774Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:49:35.049910471Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:50:11.334835349Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:50:45.698927532Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:51:25.998565292Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:52:11.406485396Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:52:45.568626162Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:53:36.066691516Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:54:11.256228549Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:54:45.418625224Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:55:35.730405198Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:56:10.820481342Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:56:45.083095147Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:57:36.362860514Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:58:10.749121789Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:58:45.111458636Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T02:59:35.322828432Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:00:11.513565828Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:00:45.674987722Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:01:36.188876027Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:02:11.378999351Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:02:45.641164035Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:03:35.655434569Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:04:10.945245588Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:04:45.108094364Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:05:36.220596676Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:06:11.409688307Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:06:45.546085847Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:07:35.821746083Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:08:10.91041253Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:08:44.872264733Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:09:34.381263198Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:10:11.673927824Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:10:45.035302003Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:11:36.052647571Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:12:06.434987658Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:12:39.495389078Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:13:35.716137857Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:14:11.005426373Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:14:45.168115727Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:15:36.24276353Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:16:11.564758655Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:16:45.626977945Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:17:36.041243374Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:18:11.128002067Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:18:45.390370804Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:19:35.802363559Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:20:10.991282374Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:20:45.353230102Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:21:35.464275376Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:22:11.45575522Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:22:45.51752039Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:23:35.569980372Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:24:10.96030306Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:24:45.022171593Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:25:36.283705385Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:26:11.373461967Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:26:45.535386792Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:27:35.748750056Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:28:11.138861019Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:28:45.501435145Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:29:35.597692024Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:30:10.88738034Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:30:44.849538453Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:31:35.96233511Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:32:11.153910904Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:32:45.31666213Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:33:35.727673146Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:34:11.018271918Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:34:45.082193393Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:35:35.695733735Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:36:10.768833841Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:36:45.030748553Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:37:36.14277462Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:38:10.729936296Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:38:44.891985253Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:39:36.306306883Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:40:11.394962264Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:40:44.856237486Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:41:36.268960103Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:42:11.358588025Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:42:45.420206915Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:43:36.432912159Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:44:11.524328061Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:44:45.486262873Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:45:36.000025198Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:46:11.39039884Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:46:45.552777001Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:47:36.065159491Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:48:11.453120109Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:48:45.715290418Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:49:36.430770399Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:50:11.524813261Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:50:45.486229366Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:51:35.801119248Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:52:11.191841673Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:52:45.4546387Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:53:17.536588685Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:54:10.932851942Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:54:45.194372272Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:55:35.604291688Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:56:11.795886398Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:56:45.05653687Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:57:36.069986577Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:58:11.05839062Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:58:45.119746755Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T03:59:35.5323684Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:00:10.820267902Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:00:44.98210096Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:01:36.298108623Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:02:11.288887666Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:02:45.350005163Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:03:36.660690898Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:04:11.050673003Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:04:45.013893311Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T04:05:36.425994469Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
